,return,std,skew,kurt,alpha,beta,RSQ,p_value,std_err
RUTH,0.01097528326352157,0.07368068151417519,-0.28697967426966464,-0.3510500230558051,0.005096445532820089,0.14502212884470425,0.09422222155560797,0.0180433103343846,0.05955675259300642
SAH,0.002458382298821131,0.1071873791322959,0.6585660801930335,1.2065511010997687,0.006229197814412326,0.18667017826209265,0.3303807293529571,1.9268087001569088e-06,0.03520011905226879
SANM,0.005525561069208862,0.10164282646061518,-0.14225628131317902,-0.05205547629246343,0.005858309281236313,0.1501739252792541,0.19227377407107113,0.0005132401586455578,0.04076891667016074
SBUX,0.01733281516578059,0.05086870340551023,-0.302564488513933,0.7535979971120872,0.002775874387461851,0.22571232956037818,0.10879011139299495,0.010737739114123858,0.08556834709186797
SC,0.0072942415227122345,0.10323397149114442,-1.0194494836708514,3.6264906968821915,0.005781017533711502,0.12435658180959894,0.13600671212603221,0.004050660843651631,0.04151512611406065
SCCO,0.0028614638160273974,0.07950478531393536,0.29116623181716306,-0.549994606877148,0.006177992300507519,0.17826965799983985,0.16577495557569327,0.0013724062296839401,0.052969046501465646
SCHW,0.00532803902098919,0.08109189949523898,-0.6087134880957894,1.0413564405376716,0.005407327112738626,0.24038438130530604,0.3135775473899378,3.99858537678465e-06,0.0471077193978348
SCOR,-0.0504113044505577,0.18007621825998835,-1.108048390445597,1.3847715828491163,0.007428188273412801,0.014680909472775464,0.005767613685507897,0.5675330287033842,0.025530622488652968
SERV,0.021325215270445768,0.06463421000720455,-0.39450323062482867,1.4494093883765888,0.0032807804889804183,0.15977911332559305,0.08801210794059405,0.02251137768525449,0.06812490408254834
SF,0.00251290154143219,0.09813259199399835,-0.14046929729588908,-0.4036359362669093,0.006091303571337702,0.23749474270758741,0.44824149714229067,6.722705794795528e-09,0.03490077410279426
SFL,0.0070893395936449536,0.07198388889001385,-0.6336975186823777,1.3169662902756345,0.004474826760679905,0.3121980103300127,0.4167814602962264,3.377280102399308e-08,0.04891636395887137
SFM,-0.008171466892140822,0.10065964309476598,0.997722238379373,0.9895665258699009,0.006946325519213567,0.03160032907828086,0.008349712118770702,0.49126210810156035,0.04561395161206838
SGMS,0.009151262843483908,0.18555734415017883,-0.299383755752915,-0.1176697688742645,0.005986234998307694,0.07669646146834336,0.16714156715178446,0.0013051890269645278,0.022676773296598687
SIG,-0.03612244217438924,0.1458802189709287,-0.6331828443032169,0.9816651458351835,0.00931247664957635,0.07265212469680096,0.09269727587797476,0.019050437880935387,0.030106031621626145
SIRI,0.010022569990631095,0.05430654930235274,0.11280349459424391,-0.24868606878860788,0.002637956699745425,0.4041027182060305,0.39743442203614354,8.750781920121854e-08,0.06590581937416094
SIX,0.013238782094569522,0.07546782706422071,-0.7880361884519343,1.5763187613066814,0.003782480099993282,0.21947822357225974,0.22640399357935687,0.00013962697801218982,0.05373646291302411
SJI,0.006785753189608142,0.0622800775926639,-0.5295621021686486,0.25844790405988105,0.005181981754176929,0.22195365497513556,0.15768864133864327,0.0018453700846340234,0.0679455465178211
SLG,-0.0014633363181984548,0.0662440895770497,-0.17246070751962927,0.7267001934208746,0.007135849178489029,0.3059752543219982,0.3390348946296152,1.3143435170315234e-06,0.0565869052472199
SLM,-0.00014280141051176848,0.09430235544395679,0.9461503668909785,2.803900327545607,0.006714718621911046,0.18637172732416446,0.25490752770228836,4.544578420132534e-05,0.04220426681131312
SM,-0.03541304529462344,0.21588025732511334,0.8791737117278459,1.6308072451058688,0.009249864713946397,0.07233945051220134,0.20125829280201,0.0003658224029116247,0.019088159997503077
SMG,0.01335141587784601,0.07177016826159203,-0.6387191190308814,1.2973927698977787,0.004076529167932637,0.19560287330802023,0.1626357093140365,0.00153991600073055,0.05878778083308803
SNA,0.00492073309301538,0.060554118968367675,-0.43831471995883725,0.3198035302008795,0.0046896218568367246,0.4061351391664822,0.49912121748683613,4.057594573498111e-10,0.053888542849243735
SNBR,0.01174825729762619,0.12249406600001393,-0.2070893787972231,-0.4860239966603088,0.005637435595014118,0.08943189230012999,0.09903585622675014,0.01520067824726519,0.03572831343392735
SNX,0.005339158979046464,0.0805488628700086,-0.5262094665670672,0.10349554466109634,0.005743460332605436,0.17692751751192676,0.16760505562585792,0.001283132984594105,0.052225080218838434
SPG,0.001484429312895023,0.05339791909639608,0.054042769954694585,-0.8712682158570488,0.0063468232875495,0.22990733600817456,0.12437464197333555,0.006152157499193421,0.08079949467266331
SPR,0.012987337617470791,0.07792522067614775,0.16325010819279473,-0.1495709010235462,0.0036232714039638146,0.23598624773432847,0.27906604058437723,1.7058172023659127e-05,0.05023929234278834
SPSC,0.010894816392185931,0.3401391661105921,-0.14032735945050218,0.8148053642486754,0.006584802271808308,0.009481775630053143,0.008583613478133762,0.4852283894326449,0.013497247645522266
SPTN,-0.007699506245529264,0.12872579462998185,-0.1866288654098967,1.1159956248509308,0.0075159202926161645,0.10751544188008128,0.15807033379247032,0.0018198261019441875,0.032865946006367865
SPWH,-0.007923436463591074,0.15544438312140632,0.3587758692426778,1.5729258090897105,0.006811597817436804,0.015585830925082485,0.0048438145569392075,0.6004271021383426,0.029589961644637022
SPWR,-0.016872838967328482,0.15684377920862683,0.15311262148452348,0.05109770825174076,0.008472102519336087,0.10573194270512916,0.22694704878604205,0.00013671599137156596,0.02584705908329495
SPY,0.008375364775850153,0.035670000581021426,-0.4297693682012268,0.7351248481239363,-0.0013364172856397925,0.9581101213821333,0.9638614438420889,8.550328114624123e-43,0.024572881978310413
SRC,0.0015193189986643337,0.2814430563244909,-0.5589744169043607,23.485159101803422,0.0066603414570685585,0.01827333122635145,0.02182700001257374,0.2641353287373775,0.016202838742668882
SRDX,0.016139017757814372,0.112966764969478,0.11833580798975898,1.205020018934012,0.005145057565126419,0.09560971642751254,0.09626822480613968,0.016775294405199266,0.038800998043211216
SREV,-0.02128582599889416,0.16150532365786352,-1.6671683675555298,5.859440867092626,0.00851314920650787,0.08573990646325136,0.15824034271039758,0.0018085605573303731,0.026192745547402307
SSD,0.014778317549758356,0.0748440737849456,-0.3475250420146334,0.848337918347529,0.002486254811670212,0.2843253063518136,0.373700248969616,2.7073347096504267e-07,0.048753692504947835
SSTK,-0.011034111628129985,0.1322443128652478,-0.8407238687189779,1.89909813581946,0.00768957506247893,0.09076132450537976,0.11888667419506643,0.007487637720152692,0.03272748955583024
ST,0.0003950164757665827,0.07178529974609157,-0.3453323719453935,0.4873337109002662,0.006558740827318655,0.32748924915078015,0.4560817038928077,4.435051420950715e-09,0.047370190173282575
STAA,0.017647070502544528,0.16760517094100655,0.5043198267077859,2.3690692682367276,0.005079309158207172,0.09116500769521468,0.1926676018647915,0.0005057079269619398,0.02471795798852291
STAY,-0.005066817631962935,0.08314540495092775,-0.7235912839458774,0.3274465578962169,0.007773484412253433,0.214213341533531,0.261786385353095,3.4477338597812313e-05,0.047646015203202684
STKL,-0.028098540807248024,0.1701725981221742,-0.855232870233263,1.8989515506943402,0.007614547418581209,0.032971211870638936,0.02597924935841661,0.22263305353971877,0.0267404239042404
STLD,0.004915351006317649,0.09593149497691224,0.19108824740872385,0.24621110514648503,0.005608975543438083,0.2195425985945997,0.36604758413038685,3.863599263692954e-07,0.038268455153663054
STMP,0.011970926915630842,0.20942174746315004,-2.0900458383669926,7.1218400819420715,0.006189037780832569,0.041689895782875686,0.06290464218967509,0.055362382061824214,0.02131296769610742
STNG,-0.019020608882787515,0.45837529545919703,-0.3646850093568697,22.468998271600093,0.006944016112726659,0.013454439757110142,0.031387097891762625,0.17948165622364323,0.00989982994378759
STT,-0.004351720015440644,0.07775118721835059,-0.399194104063815,0.7694715677602009,0.008041427352318085,0.310985741533606,0.48247246436609825,1.0468598183450948e-09,0.0426612439030424
STX,0.0026580954842426495,0.1261808224316278,-0.6618251459962513,1.8387844448756399,0.006353168168699808,0.12600612342760267,0.20861595876172545,0.00027665125058260186,0.03250679129273005
STZ,0.01526516562115008,0.06186189446650471,-0.8892880897761982,2.876861707859768,0.003293688271369475,0.22236353599054037,0.1561532737762865,0.001951722327203596,0.06846717070761901
SUP,-0.027972341050475018,0.15568231055259574,-0.9714988618532389,1.3557727056521198,0.009498755945250929,0.10047966538837688,0.20193538024696703,0.00035656543838865105,0.026457790481265786
SUPN,0.019233466011827925,0.1375868570751064,-0.5527406781999921,-0.2716943630015525,0.004479583401488149,0.11482699340427388,0.20597732154140105,0.00030587526990802827,0.029861616646354082
SWKS,0.005508990265563803,0.0983058491250313,-0.21502874055391927,-0.11273076410347516,0.005972528183226571,0.12989245917097955,0.134556324319449,0.004267886286135399,0.04363287783267512
SWM,0.00014220423051491024,0.09391737935661502,-0.4095559548583381,1.9197072675068814,0.006658490420397426,0.20825017557483394,0.3156750100240134,3.653538091300688e-06,0.04061243663864569
SYF,0.005583515734939868,0.0810033329130063,-0.13492467747764209,1.3238122378283972,0.005541474811801783,0.20535979819893999,0.2283569079729918,0.0001294316304024126,0.050001054144348155
SYNA,-0.01401414673576485,0.10211621378357068,-0.6622331082471528,1.02412190552635,0.008395109430936878,0.12180584282101664,0.1276742070509299,0.005465643829444531,0.04217144338149925
SYY,0.013712697755797176,0.04445215536803413,0.2075287400846113,-0.29720489114029647,0.002659992537880234,0.2937505084866676,0.14070852824221672,0.003418683777840003,0.09615043197614187
TAL,0.030768935936722783,0.10575762478828528,-0.17184116090803764,-0.858045321779934,0.005972425096204594,0.0232598027321082,0.004993590789580101,0.594834858625328,0.04348856358245439
TAP,-0.004595705677297548,0.06630520932231768,0.3563127397242256,1.3328617877289783,0.0077027469720615995,0.22078056493134865,0.17684569845293585,0.0009123174373311708,0.06309090950402216
TCO,-0.007306496340825283,0.06806478646801079,0.6991987714336823,0.6925814735640001,0.008083184468762886,0.19093693164508843,0.13938061302863775,0.003586606078426377,0.06284299703594637
TCOM,0.0022348532046461557,0.11741134593039897,0.6999589097476987,1.0230140576678073,0.006388727808601587,0.13395809046682042,0.2041434963585418,0.0003279365055599362,0.03503330667435043
TCS,-0.026795081918918096,0.2126846977954985,-0.11562751717267312,1.5088436055401848,0.008301918883709533,0.06022800796889872,0.13540883652666544,0.004138852200853259,0.02015779222179711
TDC,-0.005186070010727593,0.08499550861412392,-0.8427291900505882,0.9634377246443733,0.007729898898891384,0.20088321607050239,0.2405784811008491,8.024696401189356e-05,0.04727366628204158
